loan_amount,annual_income,home_ownership,purpose,credit_score,monthly_debt,employment_length_years,loan_term_months,number_of_open_accounts,delinquencies_2y,inquiries_6m,default
2200,28000.0,OWN,debt_consolidation,649,853.0666666666668,8.0,36.0,6,1,0,0
11000,112000.0,RENT,other,771,1086.4,1.0,36.0,17,0,0,0
11000,40000.0,RENT,debt_consolidation,704,663.0,1.0,36.0,7,0,0,0
20000,120000.0,RENT,debt_consolidation,761,868.0,1.0,36.0,11,0,0,0
5000,30000.0,RENT,car,634,72.0,10.0,36.0,1,0,0,0
14400,40000.0,MORTGAGE,debt_consolidation,716,799.0,0.5,60.0,13,0,0,0
5000,34000.0,RENT,other,684,562.9833333333335,10.0,36.0,4,0,1,0
4350,47500.0,RENT,debt_consolidation,666,273.12500000000006,8.0,36.0,8,0,1,0
12000,90000.0,MORTGAGE,other,733,1322.2499999999998,10.0,60.0,11,0,0,0
20000,89000.0,MORTGAGE,debt_consolidation,723,956.0083333333334,10.0,60.0,8,0,0,0
6500,40000.0,RENT,debt_consolidation,708,808.0,8.0,36.0,11,0,0,0
20000,120000.0,MORTGAGE,debt_consolidation,728,1985.0,10.0,36.0,24,0,2,1
15000,60000.0,OWN,other,723,1326.9999999999998,0.0,36.0,11,0,0,0
6000,68808.0,RENT,major_purchase,715,983.9544,0.5,36.0,7,0,0,0
9000,85000.0,RENT,debt_consolidation,756,1634.125,1.0,36.0,8,0,0,0
16850,42341.0,MORTGAGE,debt_consolidation,710,443.1691333333334,9.0,60.0,5,0,1,0
2375,33000.0,RENT,other,700,306.90000000000003,4.0,36.0,7,0,1,1
12000,75000.0,MORTGAGE,debt_consolidation,719,643.75,10.0,36.0,6,0,0,0
7200,26000.0,RENT,debt_consolidation,711,305.06666666666666,4.0,36.0,16,0,0,0
9000,55000.0,RENT,medical,720,350.16666666666663,5.0,36.0,9,0,0,0
18000,84000.0,RENT,debt_consolidation,771,1855.0,10.0,36.0,13,0,0,0
4625,14500.0,RENT,home_improvement,686,0.0,0.0,36.0,4,0,0,0
35000,82670.53,RENT,debt_consolidation,703,197.03142983333333,4.0,60.0,5,0,0,0
1500,70000.0,RENT,other,721,1307.25,3.0,36.0,11,0,0,0
14400,57000.0,OWN,debt_consolidation,741,1510.025,3.0,36.0,17,0,0,0
14500,60000.0,RENT,debt_consolidation,645,658.0,4.0,36.0,4,0,0,0
7500,85000.0,RENT,debt_consolidation,753,856.3749999999999,3.0,36.0,10,0,0,0
40000,120000.0,MORTGAGE,debt_consolidation,720,925.0,4.0,36.0,27,1,0,0
2000,35000.0,MORTGAGE,debt_consolidation,711,835.3333333333333,1.0,36.0,9,0,0,0
8050,42000.0,OWN,debt_consolidation,678,759.15,3.0,36.0,14,0,0,0
36000,105000.0,MORTGAGE,debt_consolidation,728,1162.0,10.0,36.0,9,1,1,0
35000,170000.0,MORTGAGE,debt_consolidation,765,1848.75,10.0,36.0,12,0,0,0
4900,36000.0,MORTGAGE,other,691,735.9000000000001,10.0,36.0,8,0,1,0
18725,55000.0,OWN,debt_consolidation,709,1097.25,3.0,60.0,16,0,1,1
35000,75000.0,MORTGAGE,debt_consolidation,753,1193.75,0.5,60.0,13,0,1,0
10000,45000.0,RENT,debt_consolidation,714,250.12499999999997,6.0,36.0,7,0,0,1
20000,100000.0,MORTGAGE,debt_consolidation,785,1531.6666666666667,10.0,60.0,11,0,0,0
14000,150000.0,RENT,other,761,2918.75,2.0,60.0,30,0,2,0
16100,35000.0,OWN,debt_consolidation,704,1006.2499999999999,0.0,36.0,18,0,1,0
3000,68000.0,RENT,car,728,925.3666666666666,1.0,36.0,4,0,0,0
5000,45000.0,RENT,debt_consolidation,738,754.125,10.0,36.0,10,0,0,0
6000,58000.0,RENT,other,731,959.9,4.0,36.0,24,0,0,0
25000,80000.0,MORTGAGE,other,723,925.3333333333334,10.0,60.0,9,0,0,0
36000,160000.0,MORTGAGE,debt_consolidation,737,2014.6666666666665,0.5,36.0,8,0,1,0
15000,45000.0,MORTGAGE,debt_consolidation,712,1065.0,8.0,36.0,15,0,0,0
6000,65000.0,MORTGAGE,debt_consolidation,744,1168.9166666666667,2.0,36.0,19,0,1,0
24000,60000.0,RENT,debt_consolidation,626,1155.5,10.0,60.0,11,2,1,1
10000,25000.0,RENT,debt_consolidation,731,680.2083333333334,0.0,36.0,12,0,0,0
14000,109000.0,MORTGAGE,debt_consolidation,750,2440.6916666666666,10.0,36.0,16,0,0,0
11250,73500.0,MORTGAGE,other,730,1127.0,10.0,36.0,8,0,0,0
10000,58000.0,MORTGAGE,other,719,925.1,0.0,36.0,12,0,1,0
2350,43754.0,RENT,other,707,245.02239999999998,3.0,36.0,5,0,0,0
10000,50000.0,RENT,debt_consolidation,721,455.00000000000006,3.0,60.0,13,0,0,0
7700,221000.0,MORTGAGE,debt_consolidation,771,1806.6750000000002,7.0,36.0,13,0,1,0
18000,38237.0,MORTGAGE,home_improvement,683,908.1287499999999,10.0,36.0,6,0,0,1
4800,55000.0,MORTGAGE,home_improvement,694,1188.9166666666667,5.0,36.0,20,0,1,0
5000,35360.0,MORTGAGE,debt_consolidation,684,518.0239999999999,6.0,36.0,7,0,0,0
3700,39000.0,RENT,debt_consolidation,717,520.0,1.0,36.0,7,0,0,0
8800,61000.0,MORTGAGE,other,597,818.925,2.0,36.0,11,5,0,0
30000,143000.0,MORTGAGE,medical,725,1975.7833333333328,4.0,60.0,9,0,1,0
35000,78000.0,MORTGAGE,debt_consolidation,728,798.1999999999999,10.0,60.0,4,0,0,0
2600,20160.0,RENT,debt_consolidation,694,243.93599999999998,1.0,36.0,6,0,1,0
20000,63000.0,RENT,other,705,2044.875,10.0,60.0,11,0,0,0
10000,41117.0,RENT,debt_consolidation,661,567.0719583333333,4.0,36.0,5,0,2,0
2200,65008.0,MORTGAGE,home_improvement,704,802.8488,4.0,36.0,7,0,0,0
7500,50000.0,MORTGAGE,debt_consolidation,705,569.1666666666667,5.0,36.0,4,0,0,0
1000,40000.0,RENT,debt_consolidation,726,925.0000000000001,2.0,36.0,6,0,0,0
16200,105000.0,MORTGAGE,debt_consolidation,769,1556.625,4.0,36.0,17,0,0,0
2000,20000.0,RENT,other,722,158.99999999999997,6.0,36.0,6,0,0,0
10775,54000.0,MORTGAGE,debt_consolidation,726,1704.1499999999999,3.0,60.0,10,0,0,0
17100,45000.0,MORTGAGE,home_improvement,695,1438.875,0.0,60.0,9,0,0,1
3600,38000.0,RENT,debt_consolidation,707,817.3166666666666,2.0,36.0,8,1,0,0
15600,45000.0,RENT,debt_consolidation,707,589.875,3.0,60.0,17,0,0,0
9000,75000.0,RENT,other,701,416.25000000000006,0.5,36.0,14,0,1,0
6000,90000.0,MORTGAGE,major_purchase,744,980.2500000000001,10.0,36.0,12,0,0,0
3500,25000.0,RENT,other,671,564.1666666666666,0.5,36.0,10,0,2,0
15000,70000.0,RENT,debt_consolidation,728,1693.4166666666665,2.0,36.0,14,0,2,0
26000,118000.0,MORTGAGE,debt_consolidation,723,1496.6333333333334,10.0,60.0,9,1,0,0
5200,33000.0,RENT,debt_consolidation,673,163.9,4.0,36.0,5,0,0,0
20000,80000.0,MORTGAGE,home_improvement,730,147.33333333333331,5.0,36.0,10,0,1,0
12000,60000.0,RENT,other,705,812.0,6.0,36.0,5,0,0,0
6500,59000.0,MORTGAGE,other,720,735.0416666666666,10.0,36.0,10,1,0,0
10200,30000.0,RENT,debt_consolidation,656,446.0,1.0,36.0,4,0,0,0
5000,100000.0,RENT,home_improvement,771,951.6666666666667,5.0,36.0,20,0,1,0
13950,45000.0,RENT,debt_consolidation,696,1018.875,0.5,60.0,7,0,0,0
16800,117000.0,OWN,debt_consolidation,776,2561.325,8.0,36.0,10,0,0,0
12000,56000.0,MORTGAGE,debt_consolidation,686,363.0666666666667,7.0,36.0,3,0,0,0
6000,25000.0,RENT,debt_consolidation,682,100.62500000000001,4.0,36.0,4,0,0,0
24500,82000.0,MORTGAGE,other,746,1765.0499999999997,2.0,36.0,14,0,1,0
15000,75000.0,OWN,debt_consolidation,705,1163.75,10.0,36.0,9,1,0,0
17575,55000.0,MORTGAGE,debt_consolidation,726,948.2916666666666,10.0,60.0,10,0,0,1
10000,115000.0,MORTGAGE,car,726,358.41666666666674,1.0,36.0,4,0,0,0
15000,95000.0,MORTGAGE,other,732,1352.1666666666665,8.0,36.0,12,0,0,0
20000,100000.0,MORTGAGE,other,775,2485.8333333333335,2.0,60.0,14,0,0,0
17250,69000.0,MORTGAGE,other,725,1313.875,0.0,36.0,15,1,0,0
6400,20000.0,RENT,other,682,229.0,4.0,36.0,3,0,1,0
12000,50000.0,RENT,debt_consolidation,529,177.91666666666666,0.5,60.0,20,5,0,0
10000,60000.0,MORTGAGE,debt_consolidation,768,499.0,10.0,36.0,9,0,0,0
35000,98000.0,RENT,other,728,1637.4166666666667,4.0,60.0,10,1,0,0
16650,48000.0,RENT,debt_consolidation,703,748.0,8.0,36.0,16,1,0,0
21000,65920.0,MORTGAGE,home_improvement,747,665.2426666666667,2.0,60.0,10,0,0,0
24000,90000.0,OWN,other,717,1878.75,1.0,36.0,14,0,0,0
3000,16102.0,RENT,debt_consolidation,709,143.03943333333333,0.0,36.0,5,0,0,0
25000,150000.0,RENT,debt_consolidation,777,1447.5,10.0,36.0,7,0,0,0
35000,95000.0,RENT,debt_consolidation,719,1423.4166666666667,5.0,36.0,4,0,0,0
10625,45500.0,MORTGAGE,debt_consolidation,688,1386.2333333333333,10.0,60.0,12,0,1,0
18000,48727.0,RENT,debt_consolidation,710,1358.2651250000001,5.0,60.0,11,0,0,0
18000,90000.0,MORTGAGE,other,725,1185.0,8.0,36.0,9,0,0,0
21000,78000.0,MORTGAGE,debt_consolidation,676,737.7499999999999,10.0,36.0,5,1,2,0
11200,48000.0,RENT,debt_consolidation,712,1059.1999999999998,10.0,36.0,11,0,0,0
30000,110000.0,MORTGAGE,debt_consolidation,740,1778.333333333333,10.0,36.0,13,0,0,0
24000,65000.0,MORTGAGE,debt_consolidation,737,2246.291666666667,10.0,60.0,13,0,0,0
4000,43000.0,RENT,other,694,528.9000000000001,1.0,36.0,5,0,0,0
34725,90000.0,MORTGAGE,other,735,1429.5,10.0,36.0,15,0,0,1
4525,48000.0,RENT,major_purchase,665,843.1999999999999,4.0,36.0,9,1,0,0
10000,30000.0,RENT,debt_consolidation,700,289.0,0.5,60.0,13,0,2,1
19000,40000.0,RENT,debt_consolidation,730,874.0,10.0,60.0,7,0,0,0
12000,48000.0,MORTGAGE,home_improvement,725,862.0,9.0,36.0,7,0,0,0
20000,87000.0,RENT,debt_consolidation,712,1048.3500000000001,10.0,36.0,7,0,2,0
7000,43000.0,MORTGAGE,other,710,761.0999999999999,4.0,36.0,7,0,0,0
5825,21100.0,RENT,other,689,375.4041666666667,0.5,36.0,10,0,4,0
18650,41000.0,MORTGAGE,debt_consolidation,642,640.2833333333333,3.0,60.0,5,0,0,0
2000,45000.0,MORTGAGE,medical,673,808.875,0.5,36.0,17,1,1,0
24000,50000.0,RENT,debt_consolidation,746,870.0,1.0,36.0,14,0,0,0
7700,26225.0,OWN,other,709,748.0681249999999,0.0,36.0,10,0,0,0
10000,65000.0,MORTGAGE,other,716,1951.0833333333335,10.0,36.0,15,0,1,0
2000,35000.0,MORTGAGE,vacation,686,628.2499999999999,0.0,36.0,14,0,0,0
7800,35000.0,OWN,other,657,805.2916666666666,10.0,36.0,24,2,1,1
12000,90000.0,MORTGAGE,debt_consolidation,754,1596.7499999999998,5.0,36.0,12,0,0,0
10000,92000.0,MORTGAGE,debt_consolidation,682,1789.4,9.0,36.0,13,2,0,0
6000,30000.0,OWN,debt_consolidation,670,846.0000000000001,4.0,36.0,20,1,0,1
2000,84000.0,MORTGAGE,other,642,2468.9,10.0,36.0,8,3,0,0
10000,60000.0,RENT,debt_consolidation,726,1505.0,2.0,36.0,23,0,0,0
4000,36400.0,RENT,debt_consolidation,699,808.99,3.0,36.0,10,0,1,0
35000,142776.0,MORTGAGE,home_improvement,687,2704.4154,10.0,60.0,10,2,1,0
6000,99400.0,RENT,medical,739,1527.446666666667,4.0,36.0,12,0,0,0
20000,114000.0,MORTGAGE,debt_consolidation,716,2218.25,8.0,36.0,12,0,3,0
18900,38771.2,OWN,other,703,799.3329066666665,9.0,60.0,11,0,0,1
10000,54080.0,OWN,debt_consolidation,701,677.8026666666666,7.0,36.0,13,0,1,0
20000,98000.0,MORTGAGE,home_improvement,368,2921.2166666666667,10.0,60.0,9,13,0,0
7500,75000.0,MORTGAGE,debt_consolidation,713,1550.0,1.0,36.0,14,0,1,0
4000,85000.0,OWN,home_improvement,719,1498.8333333333333,10.0,36.0,19,0,0,0
14400,80000.0,RENT,other,719,1936.0,0.5,36.0,16,0,0,0
8000,43500.0,RENT,other,693,839.9125,4.0,36.0,19,0,0,1
2850,67000.0,MORTGAGE,home_improvement,719,911.2,3.0,36.0,12,0,3,0
37000,108000.0,RENT,other,731,1234.8000000000002,3.0,36.0,11,0,1,0
10000,33000.0,RENT,other,665,537.075,1.0,36.0,7,0,0,0
5600,46000.0,MORTGAGE,debt_consolidation,729,445.05,7.0,36.0,12,0,0,0
20000,71000.0,MORTGAGE,debt_consolidation,725,1217.0583333333334,10.0,60.0,10,0,0,1
15000,76000.0,RENT,debt_consolidation,692,542.7666666666667,1.0,36.0,15,0,1,0
9600,83000.0,MORTGAGE,debt_consolidation,699,1191.7416666666668,10.0,36.0,7,0,3,0
14000,56000.0,MORTGAGE,other,700,684.1333333333334,10.0,60.0,8,0,0,0
15000,78000.0,MORTGAGE,debt_consolidation,693,1355.2500000000002,10.0,36.0,16,0,1,0
7000,18000.0,MORTGAGE,other,677,1407.0,10.0,36.0,9,0,1,0
28000,101000.0,MORTGAGE,debt_consolidation,762,1929.1,10.0,36.0,16,0,1,1
36000,150000.0,RENT,debt_consolidation,770,1627.4999999999998,10.0,60.0,10,0,0,0
4000,37000.0,RENT,debt_consolidation,747,526.9416666666667,10.0,36.0,11,0,1,0
12600,35000.0,RENT,home_improvement,673,239.16666666666663,3.0,60.0,8,0,2,0
35000,98000.0,MORTGAGE,debt_consolidation,719,1750.1166666666666,9.0,36.0,11,0,0,0
30000,78133.32,MORTGAGE,debt_consolidation,740,1030.057602,8.0,36.0,15,0,0,0
14000,350000.0,OWN,major_purchase,782,1505.0,10.0,36.0,4,0,0,0
5900,71379.0,RENT,debt_consolidation,728,858.9273000000001,7.0,36.0,15,0,0,0
21000,150000.0,MORTGAGE,debt_consolidation,728,1491.25,2.0,36.0,13,0,1,1
30000,106000.0,MORTGAGE,debt_consolidation,755,620.1,2.0,36.0,7,0,1,0
22000,100000.0,MORTGAGE,debt_consolidation,744,1098.3333333333335,5.0,60.0,8,0,1,0
6000,102000.0,MORTGAGE,other,738,2100.35,10.0,36.0,18,0,0,0
7000,50000.0,RENT,other,730,617.0833333333334,2.0,36.0,12,0,0,0
16000,200000.0,RENT,debt_consolidation,792,2120.0000000000005,2.0,36.0,10,0,0,0
35000,130000.0,MORTGAGE,debt_consolidation,686,2049.666666666667,5.0,36.0,15,0,4,1
12000,72000.0,RENT,other,709,508.20000000000005,1.0,36.0,3,0,0,0
20000,145000.0,MORTGAGE,debt_consolidation,769,1509.2083333333335,10.0,60.0,10,0,0,0
12000,36000.0,MORTGAGE,debt_consolidation,682,783.9,10.0,36.0,7,0,0,0
6025,250000.0,MORTGAGE,debt_consolidation,785,964.5833333333333,5.0,36.0,17,0,1,0
18000,68625.0,MORTGAGE,other,730,1640.1375,10.0,36.0,21,0,0,0
4800,19000.0,RENT,debt_consolidation,688,505.0833333333333,1.0,36.0,9,0,0,0
35000,75000.0,RENT,debt_consolidation,704,1893.75,1.0,60.0,8,1,1,1
7800,78000.0,MORTGAGE,debt_consolidation,744,1058.85,5.0,36.0,10,0,0,0
30000,53436.0,OWN,other,717,1234.8169,0.0,60.0,10,0,1,0
18000,50000.0,OWN,debt_consolidation,687,780.0,10.0,36.0,11,1,2,0
14500,135000.0,RENT,other,748,1897.8750000000002,4.0,60.0,23,0,2,0
18050,85000.0,RENT,other,664,888.2499999999999,10.0,36.0,4,1,0,0
18000,65000.0,MORTGAGE,debt_consolidation,737,1551.3333333333333,10.0,60.0,17,0,1,0
4300,30000.0,RENT,debt_consolidation,665,178.0,0.5,36.0,8,0,2,0
20000,70000.0,RENT,other,716,719.25,2.0,36.0,11,0,3,0
25000,67600.0,MORTGAGE,debt_consolidation,711,1190.3233333333333,0.5,60.0,9,0,2,0
10000,25000.0,RENT,debt_consolidation,708,77.91666666666667,1.0,36.0,8,0,1,0
5500,18000.0,RENT,debt_consolidation,681,186.0,0.0,36.0,4,0,0,0
15000,45000.0,RENT,debt_consolidation,722,838.875,10.0,36.0,10,0,0,0
24000,105000.0,MORTGAGE,debt_consolidation,654,1732.5,10.0,36.0,13,2,0,1
30000,200000.0,MORTGAGE,home_improvement,824,2253.3333333333335,10.0,36.0,17,0,0,0
24000,100000.0,MORTGAGE,other,700,1310.8333333333335,10.0,36.0,29,0,1,1
13000,108000.0,MORTGAGE,debt_consolidation,724,2194.2,0.5,36.0,13,1,0,0
4900,52000.0,RENT,other,705,900.9,10.0,36.0,25,0,2,0
10000,70000.0,RENT,debt_consolidation,712,1023.75,1.0,36.0,17,0,1,0
17000,55000.0,MORTGAGE,debt_consolidation,706,1324.1249999999998,10.0,36.0,11,0,0,0
5000,90000.0,RENT,debt_consolidation,780,1167.75,10.0,36.0,9,0,3,0
8000,60000.0,MORTGAGE,debt_consolidation,695,1438.0,10.0,36.0,13,0,1,0
20000,50000.0,MORTGAGE,other,709,871.2500000000001,10.0,36.0,11,0,0,0
5000,54000.0,MORTGAGE,debt_consolidation,624,834.3,4.0,36.0,15,2,2,0
11000,38400.0,OWN,debt_consolidation,720,584.0,3.0,36.0,10,0,0,0
24000,145000.0,RENT,debt_consolidation,776,1257.875,5.0,60.0,26,0,0,0
7200,37500.0,OWN,other,727,671.875,2.0,36.0,14,0,1,0
12000,100000.0,RENT,debt_consolidation,631,1405.0,4.0,36.0,28,4,1,0
15000,125000.0,RENT,debt_consolidation,689,1683.3333333333333,10.0,36.0,7,2,0,0
2100,40000.0,RENT,debt_consolidation,678,642.0000000000001,10.0,36.0,15,0,1,0
20000,245000.0,MORTGAGE,debt_consolidation,792,2284.625,3.0,36.0,15,0,0,0
2500,36000.0,MORTGAGE,other,714,349.2,10.0,36.0,14,0,0,0
15000,50000.0,RENT,debt_consolidation,687,1198.3333333333335,0.5,36.0,15,0,0,0
19200,82500.0,RENT,debt_consolidation,725,1845.9375,0.5,60.0,23,0,0,1
3000,65000.0,RENT,debt_consolidation,753,728.0,2.0,36.0,10,0,0,0
21000,70000.0,MORTGAGE,debt_consolidation,707,786.3333333333333,10.0,60.0,18,1,3,0
20000,80000.0,OWN,debt_consolidation,701,453.33333333333337,5.0,36.0,6,0,0,0
2000,65000.0,RENT,debt_consolidation,716,839.0416666666667,10.0,36.0,35,0,3,0
26475,85000.0,MORTGAGE,debt_consolidation,722,981.75,0.5,36.0,11,0,3,0
36000,105000.0,MORTGAGE,debt_consolidation,746,1491.875,10.0,36.0,14,0,1,0
10000,56160.0,RENT,debt_consolidation,706,317.772,0.5,36.0,4,0,0,0
21000,125000.0,MORTGAGE,debt_consolidation,782,2370.8333333333335,0.5,60.0,20,0,0,1
12000,77000.0,RENT,other,750,1779.3416666666667,4.0,60.0,16,0,0,0
28000,90000.0,MORTGAGE,debt_consolidation,758,1421.25,0.5,60.0,11,0,0,0
21600,75000.0,MORTGAGE,debt_consolidation,707,1365.0,5.0,60.0,10,0,2,0
10000,205000.0,RENT,other,768,1498.2083333333333,4.0,36.0,10,0,1,1
26750,250000.0,MORTGAGE,other,831,4133.333333333333,10.0,36.0,13,0,1,0
1200,22000.0,MORTGAGE,medical,662,408.1,0.0,36.0,7,1,0,0
23000,90000.0,RENT,debt_consolidation,735,615.75,4.0,60.0,7,0,0,0
4000,94000.0,MORTGAGE,major_purchase,708,54.83333333333333,10.0,36.0,9,0,1,0
21150,47000.0,MORTGAGE,debt_consolidation,705,722.2333333333333,2.0,60.0,12,0,1,0
7900,60000.0,MORTGAGE,debt_consolidation,705,771.9999999999999,2.0,36.0,6,1,0,0
12000,55000.0,RENT,debt_consolidation,480,1115.1249999999998,3.0,36.0,10,8,0,0
25000,70000.0,RENT,debt_consolidation,744,612.5,1.0,36.0,10,0,0,1
8000,83000.0,MORTGAGE,debt_consolidation,730,1632.3333333333335,8.0,36.0,10,0,1,1
15000,83000.0,OWN,debt_consolidation,720,1920.0666666666668,9.0,36.0,12,0,0,0
18900,82000.0,MORTGAGE,debt_consolidation,707,1249.8166666666664,10.0,36.0,12,0,3,0
25000,75000.0,MORTGAGE,other,746,1186.25,9.0,60.0,9,0,0,0
15000,46800.0,RENT,debt_consolidation,720,553.02,1.0,60.0,6,0,1,1
10000,40000.0,RENT,debt_consolidation,688,248.00000000000003,1.0,36.0,8,0,1,0
13000,81000.0,RENT,debt_consolidation,508,803.925,2.0,36.0,11,7,1,0
20000,95000.0,MORTGAGE,debt_consolidation,735,1412.3333333333335,10.0,36.0,13,0,0,0
10000,63000.0,RENT,debt_consolidation,727,863.1000000000001,10.0,36.0,8,1,0,0
10600,54000.0,MORTGAGE,debt_consolidation,699,1089.9,10.0,36.0,11,0,0,0
16800,50000.0,MORTGAGE,debt_consolidation,743,1119.1666666666667,3.0,36.0,12,0,0,0
6000,130000.0,MORTGAGE,debt_consolidation,724,1725.75,10.0,36.0,17,0,1,1
20000,70000.0,MORTGAGE,other,708,978.2499999999999,7.0,60.0,6,0,0,0
24000,128000.0,MORTGAGE,other,693,1038.9333333333332,10.0,60.0,11,1,1,0
10000,60000.0,MORTGAGE,major_purchase,750,1198.0,10.0,36.0,14,0,0,0
20000,62000.0,OWN,other,740,1237.9333333333334,3.0,36.0,20,0,1,0
30000,270000.0,MORTGAGE,home_improvement,665,837.0000000000001,1.0,60.0,9,3,0,0
17500,750000.0,MORTGAGE,home_improvement,747,3856.25,10.0,36.0,17,0,5,0
25000,69000.0,OWN,debt_consolidation,719,1267.875,10.0,60.0,10,0,1,1
6000,29750.0,RENT,debt_consolidation,563,291.0541666666667,4.0,36.0,15,3,3,0
15000,130000.0,MORTGAGE,home_improvement,644,1313.0,4.0,36.0,15,3,0,0
6400,24000.0,RENT,other,669,176.00000000000003,2.0,36.0,4,0,0,0
12000,30000.0,MORTGAGE,debt_consolidation,715,273.0,5.0,60.0,13,0,0,0
5000,24500.0,RENT,debt_consolidation,733,529.2000000000002,0.5,36.0,17,0,1,0
16500,70000.0,RENT,debt_consolidation,711,474.8333333333333,10.0,36.0,10,0,1,0
18000,62000.0,MORTGAGE,debt_consolidation,715,1645.0666666666668,6.0,60.0,25,0,1,0
12000,160000.0,RENT,car,740,781.3333333333335,1.0,60.0,5,0,1,0
21775,38500.0,MORTGAGE,debt_consolidation,717,1146.9791666666667,0.5,60.0,7,1,0,1
7000,52000.0,OWN,debt_consolidation,707,920.3999999999999,2.0,36.0,13,0,1,0
10000,120000.0,RENT,debt_consolidation,699,948.0000000000001,3.0,36.0,10,1,1,0
20000,100000.0,MORTGAGE,debt_consolidation,717,2859.166666666667,6.0,60.0,14,1,2,0
12000,150000.0,MORTGAGE,other,777,921.25,0.5,36.0,11,0,0,1
27275,62000.0,RENT,debt_consolidation,745,1640.4166666666667,10.0,60.0,15,0,0,1
5725,65000.0,RENT,debt_consolidation,692,810.3333333333335,1.0,36.0,8,1,1,0
9000,42444.0,RENT,debt_consolidation,741,684.0558,0.5,36.0,18,0,0,1
40000,179000.0,MORTGAGE,other,796,2207.666666666667,2.0,36.0,20,0,0,0
10000,55000.0,OWN,debt_consolidation,746,626.0833333333333,1.0,36.0,8,0,0,0
17000,49000.0,MORTGAGE,debt_consolidation,717,1367.1,10.0,36.0,14,1,1,0
12000,55000.0,MORTGAGE,other,756,581.1666666666666,0.0,36.0,12,0,0,0
25000,125000.0,MORTGAGE,debt_consolidation,759,1432.2916666666667,10.0,36.0,20,0,0,0
7000,74000.0,MORTGAGE,debt_consolidation,701,1235.1833333333334,10.0,36.0,8,0,4,0
2400,79428.0,MORTGAGE,major_purchase,741,996.1595,10.0,36.0,12,1,0,0
8975,106000.0,RENT,debt_consolidation,736,1667.7333333333333,10.0,36.0,9,0,4,0
27200,100000.0,MORTGAGE,other,728,1547.5000000000002,5.0,60.0,17,0,0,0
14000,35000.0,RENT,debt_consolidation,722,512.1666666666666,10.0,36.0,8,0,1,0
21750,119500.0,MORTGAGE,other,753,1621.2166666666667,5.0,60.0,15,0,0,0
35000,90000.0,RENT,debt_consolidation,729,1353.75,2.0,60.0,7,0,0,0
5000,21424.0,OWN,debt_consolidation,666,328.1442666666666,5.0,36.0,7,0,0,1
20000,60000.0,RENT,debt_consolidation,724,1018.0,0.0,60.0,10,0,0,0
15000,58000.0,RENT,other,744,1111.1833333333332,4.0,36.0,16,0,0,0
12000,89000.0,OWN,debt_consolidation,729,1187.4083333333335,0.0,36.0,8,0,0,0
3500,60000.0,MORTGAGE,debt_consolidation,694,1311.9999999999998,10.0,36.0,9,0,0,0
40000,180000.0,MORTGAGE,debt_consolidation,775,3110.9999999999995,3.0,60.0,19,0,0,0
10000,125000.0,MORTGAGE,major_purchase,745,1490.625,3.0,60.0,12,0,0,0
16000,91000.0,RENT,other,747,995.6916666666666,2.0,60.0,11,0,0,0
8400,100443.0,MORTGAGE,other,724,1820.529375,10.0,36.0,12,0,1,0
25000,91000.0,MORTGAGE,major_purchase,729,2315.1916666666666,9.0,60.0,18,0,0,1
14000,52800.0,RENT,debt_consolidation,651,803.88,9.0,60.0,7,0,3,0
19600,60000.0,MORTGAGE,debt_consolidation,724,1926.9999999999998,10.0,60.0,15,0,0,0
15000,25000.0,OWN,other,700,589.5833333333335,3.0,60.0,12,0,0,0
21375,55000.0,OWN,debt_consolidation,761,1220.0833333333333,1.0,60.0,10,0,0,0
18500,55350.0,RENT,other,709,1472.3100000000002,2.0,36.0,26,0,0,1
5000,46000.0,MORTGAGE,other,704,571.1666666666666,10.0,36.0,6,0,0,0
1200,62000.0,MORTGAGE,other,694,995.1000000000001,8.0,36.0,8,2,0,0
25000,85000.0,MORTGAGE,debt_consolidation,735,1797.0416666666667,0.0,36.0,22,0,0,0
2800,60000.0,RENT,debt_consolidation,688,527.0,0.0,36.0,6,0,2,0
2100,40000.0,OWN,other,747,901.0,2.0,36.0,10,0,0,0
5000,24000.0,RENT,debt_consolidation,651,359.79999999999995,3.0,36.0,4,0,1,0
10000,75000.0,RENT,other,730,931.8750000000001,3.0,36.0,8,0,1,0
20000,89000.0,MORTGAGE,major_purchase,737,1016.825,10.0,60.0,10,0,0,0
12000,41000.0,RENT,other,711,748.5916666666666,2.0,36.0,7,0,0,0
14400,140000.0,MORTGAGE,debt_consolidation,784,899.5,10.0,60.0,10,0,0,0
26650,59000.0,MORTGAGE,major_purchase,753,951.3750000000001,10.0,36.0,18,1,0,0
35000,114000.0,MORTGAGE,other,753,2439.6,10.0,36.0,33,0,3,0
12000,30000.0,MORTGAGE,other,702,650.0,0.0,60.0,8,0,1,0
12000,56000.0,MORTGAGE,debt_consolidation,725,948.2666666666667,10.0,60.0,15,0,1,0
25000,43000.0,RENT,debt_consolidation,670,112.15833333333335,3.0,60.0,16,1,2,0
2000,71000.0,OWN,home_improvement,711,782.1833333333334,5.0,36.0,12,0,0,0
20000,100400.0,MORTGAGE,debt_consolidation,746,2284.9366666666665,8.0,36.0,10,0,2,0
20000,200000.0,RENT,other,815,2408.3333333333335,3.0,36.0,20,0,0,0
10800,69000.0,RENT,debt_consolidation,705,1343.775,10.0,36.0,12,0,0,0
18000,85000.0,MORTGAGE,other,697,1078.0833333333333,3.0,36.0,11,2,0,0
